,date_review,reviewID_review,reviewContent_review,rating_review,usefulCount_review,coolCount_review,funnyCount_review,fake_review,reviewerID_user,name_user,location_user,yelpJoinDate_user,friendCount_user,reviewCount_user,firstCount_user,usefulCount_user,coolCount_user,funnyCount_user,complimentCount_user,tipCount_user,fanCount_user,reviewsPerDay_user,hotelID_hotel,name_hotel,location_hotel,reviewCount_hotel,rating_hotel,categories_hotel,address_hotel,AcceptsCreditCards_hotel,PriceRange_hotel,WiFi_hotel,webSite_hotel,phoneNumber_hotel,filReviewCount_hotel
1770,1/24/2012,HDvXJbPeUSMKTSWCrkPhdA,"We stayed here for four nights in January and had a wonderful stay. We made our reservation through the hotel's website for a regular King bed room and they upgraded us to a junior king suite when we checked in. The room was on the 7th floor and we had a wonderful view of Lake Michigan. The hotel itself is historical and it has retained its charm through the decor and rustic style furniture. At the same time, the bed, linen, bathroom feels clean and does not look dingy or old. The suite was huge. There is an entryway when you first come in which opens up into a sitting room with a couch (which I believe could be made into a queen bed), two arm chairs, desk, TV, and closet. This is connected to the bedroom with a King bed, another closet, and another TV! My only complaint was that the tub drained a bit slowly and they were not really able to resolve the issue even after I had asked them to clear it. We were celebrating a special occasion and the girl at the front desk was very nice to acknowledge this when we were checking in. The general manager also sent us a cake and a bottle of champagne the first night to help us celebrate! The hotel is located towards the end of Michigan Ave so it is a bit further from the Loop and restaurants but there are plenty of buses that stop just a block away from the hotel. The closest Metro is the Chicago Red Line which is about 4 blocks or a 10 minute walk away. On the other hand, the hotel is really close to Oak St beach, which seems like it would be a great place to enjoy the lake when the weather is warmer.",5,1,0,0,N,qeBpYxaTX0LMGZ3VWjO0jg,Karen C.,"Chicago, IL",March 2009,1,9,2,24,2,4,1,0,0,0.006870229007633588,ZG7SnHJNTO3RDMHcLouw0Q,Citrine,"Citrine - Madison, WI",5,4.0,"Shopping, Fashion, Women's Clothing, METADATA","306 State St Madison, WI 53703",Yes,$$$,None,None,(608) 310-5866,0
1771,1/19/2012,jI2Bp7K6sIN3e19zykBI2w,"My fiance surprised me with a proposal and a room here! Loved it! The hotel is historical and gorgeous, as expected. The staff is impeccable. The room was old school, but had an amazing view, great amenities, and obviously was perfectly clean. Perfect location to walk on Mich Ave, or shop in the gold coast and feel like a million bucks. Had the breakfast buffet-was good but I'm a brunch fanatic and have had much better in Chicago. The bar downstairs has really cool historical drinks, but the crowd was really eclectic, so not so romantic for a date night. Also, I think they have 1 waitress working the entire thing. Overall, loved the hotel and the restaurant/bar were okay.",4,0,0,0,N,-r7gJoqV1uaHHOoHkhUGrQ,Lauren W.,"San Diego, CA",May 2010,0,4,0,0,1,0,0,0,0,0.004524886877828055,tSzIHI6ioblP1WEQAQNbhw,Wasabi Japanese Restaurant & Sushi Bar,"Wasabi Japanese Restaurant & Sushi Bar - Madison, WI",22,3.0,"Restaurants, Japanese, Sushi Bars, METADATA","449 State St Ste G Madison, WI 53703",Yes,$$,None,http://www.wasabi-madison.com,(608) 255-5020,0
1772,1/10/2012,4av8wm3EsWKC7VSPiWeLAQ,Staff at the hotel were pleasant and friendly. Very nice room and great bed! Loved every night we stayed there!! Great location to Miracle Mile and surround restaurants.,5,1,0,0,N,-NF_GtaaanlNjHV3MfJ9pA,Gary the Truth E.,"Chicago, IL",August 2008,43,140,6,300,170,220,36,0,7,0.09198423127463863,wWpw4gbA9B6VWt85351TvA,Willy Street Co-op,"Willy Street Co-op - Madison, WI",53,4.0,"Food, Specialty Food, Grocery, METADATA","1221 Williamson St Madison, WI 53703",Yes,$$$,None,http://www.willystreet.coop,(608) 251-6776,0
1773,10/6/2011,FX0,"I stayed at the Drake this week for a conference at the Navy Pier.  This hotel was very elegant and not overly priced.  It is located on the north end of Michigan Avenue and convenient to the water.  I was upgraded into a corner room and had a view of Lake Michigan.  Couldn't have been a more amazing room.  Large with four windows overlooking the lake.  There was a chandelier above the bed and it seems like it would be a romantic place (I was there for a work conference, not very romantic).  I was within walking distance of everything.   The only complaint I have is the price for overnight parking, but I know that is an issue anywhere in downtown Chicago.  $50/night for the car made me want to puke!   Definitely recommend The Drake for work or play.  Try and not have a car in the city as you don't need one and it will cost you an arm and a leg...",5,3,0,0,N,REwTpmdBFaYKRDgt-kqrwg,Jenn jas S.,"Chicago, IL",May 2008,6,8,0,13,6,3,2,0,0,0.004956629491945477,4OhQMzX1xrc8_bGwSpmMEw,Star Nails,"Star Nails - Monona, WI",11,3.0,"Beauty and Spas, Nail Salons, METADATA","6530 Monona Dr Monona, WI 53716",Yes,$$,None,None,(608) 441-1500,0
1774,2/12/2012,SX6-4uJ0K5jCg33xGP0DWQ,We stayed here the weekend of the 28th. Our room was lovely. I checked in at 2:00 and reception was accommodating and got us 2 rooms that were close together and we were able to get in before the normal 3:00 check in.  This is truly a 5-star hotel that I am proud to have in my fair city!,5,2,2,0,N,O0-C_HtiAMqyzl4mcUhQPA,Alex S.,"San Francisco, CA",March 2009,1,8,0,9,0,2,2,3,0,0.0061068702290076335,y4dmsYkGgIWDOCgMb9RPIQ,Messner Landscape Maintenance,"Messner Landscape Maintenance - Fitchburg, WI",2,3.5,"Add, METADATA","5021 Irish Ln Fitchburg, WI 53711",None,None,None,None,(608) 274-2303,0
1775,4/10/2012,Cj8m8,"Old style Chicago at its finest. Not a detail left unpolished or a pillow unfluffed. Small rooms with every need thought of. Its a  warm and cozy decorated hotel if you like smoking rooms in country clubs. There isnt smoking at the Drake but it has that ""I bet Al Capone stayed here"" vibe. Id say 4 star but no turn down service. Great location, not far from Rush street martini bars and shopping. Highly recommend. My ex even had the dragon from the drake tattoed on his bicep. Its that cool of a dragon carved into the outside front stone entrance to the hotel.",3,0,0,0,N,NcuiXo3tkYCqUUHFTE5fjw,lisa b.,"San Francisco, CA",October 2007,16,26,0,21,5,4,4,28,0,0.014230979748221127,cgy48eTxjcLcKJUp3obs7g,Reviews that don't say anything,"Reviews that don't say anything - Mission - San Francisco, CA",78,2.5,"Add, METADATA","San Francisco, CA 9411 Neighborhoods: Mission, Potrero Hill",None,None,None,None,None,0
1776,1/30/2011,2rsz,"Where is the ability to post a photo for a review on here?  I can't find it, because I took a shot of the cheese platter that my partner and I shared at the Palm Court during our stay there this weekend. And that is where our story begins, my dear readers.  A cheese platter with Town House crackers on one side, and Clubhouse on the other?  Yep, you read that right.  Oh, how the Drake has fallen on hard times, I thought, especially when I heard that they just did a Groupon for High Tea there.  Has it come to that?  Before they do a deal with Groupon, Sun-Times' new WantsaDeal, or any other--- I would suggest they get their house in order. Now, since I stayed there the whole weekend, I feel a bit entitled to comment across the board on the Drake.  I've lived in Chicago for 17+ years (most of my adult life), so I never stay at a hotel in town, but it felt like a luxury to treat my partner to his birthday weekend at a hotel that, for me, conjured images of Mad Men, high style, and impeccable service. I won't go into the coordination ""challenges"" with organizing a group of 30 friends for late night dessert and drinks, but I will say that when the evening was complete and I was ready for bed, I found out we were ""conveniently"" placed next to a bridal party, who sounded as though they were in our room.  In fact, at 7 the next morning, these people hosted guests (more like the entire party.. people were literally in the hallway!!) in their room (which was not a suite). Really? The hotel allows that, when there's nothing but a hollow door that separates rooms?  As my partner said, he's never been in a hotel of the Drake's status in which you could literally hear the people right next to you. We capped off our stay with an $80 breakfast for 2 at Drake Bros that consisted of: a waiter who tried to push the buffet on us (lazy), 1 order of cold brioche french toast (3 small slices), 2 Drake Breakfasts (my ""aged pork loin"" was a shriveled up small slice of cold, bland ham), and water.  Ouch to lack of value. The Drake could be so much more than what's it's become-- a tourist destination for bridal parties, or girls, their Mother's, and their American dolls.  In fact, if they took a page from some great hotels in New York (e.g., Gramercy Park Hotel) that have emerged as hip, local destinations that still appeal to travelers-- with cool furnishings, but with nods to the past, it could be so much more successful.  Instead of cheese trays with Keebler Crackers, and restaurants with names like ""Cape Cod Room"" written in rope and ""Lobster Thermador"" on the menu (OML, Gordon Ramsey would have a field day here), it really needs to be brought into the 21st Century.  A nod to Mad Men, but contemporized.   But, please, start with eliminating the ""cheesy"" crackers and soundproofing the rooms. As a post script to this review, the Drake graciously accepted our feedback, apologized, and ""made it right by us"".  That's a classy start and I respect them and would give them another chance.",2,4,3,6,N,rvzecBC5Q0g5rlrc7DjGYA,Shinae R.,"Oceanside, CA",June 2010,24,11,0,26,24,21,5,1,3,0.012895662368112544,3LsoEB11nc9vH4ZWxH64-g,Meriter Hospital Park,"Meriter Hospital Park - Madison, WI",1,4.0,"Health and Medical, Hospitals, METADATA","202 S Park St Madison, WI 53715",None,None,None,http://www.Meriter.com,(608) 417-6000,0
1777,9/7/2010,kIxQ98b7QO8JS5miE0STAw,"My best friend and I were celebrating our birthdays recently.  Having made reservations at the Palm Court for tea, we went ahead and booked a room so we could leisurely go about our weekend.  It ended up being such a great idea! We checked in a little early before our tea service reservation at 3pm, so that enabled us time to freshen up.  Not only did we have a giant bathroom, we had TWO giant bathrooms.  Quite perfect for two twenty-something girls to get ready for a night on the town.   The decor seems dated, but it is maintained very well.  Our room was very clean and, again, the bathrooms were great!  It was really quiet at night, which was great because we were tired from a long day of being fabulous.   It wasn't cheap!  One night ran us about $300.  It was a great splurge, but be sure to check Orbitz/Expedia for better deals.",4,16,10,12,N,QNSL8oCbpiukOFIiX4cwmQ,Scott L.,"Carson City, NV",April 2007,12,342,33,241,108,126,1,1,2,0.1701492537313433,7OjWNvwhGkO75zNdMmyXhg,Art Gecko,"Art Gecko - Madison, WI",13,4.5,"Shopping, Flowers & Gifts, Gift Shops, METADATA","507 State St Madison, WI 53703",Yes,$$$,None,http://www.artgeckoshop.com/,(608) 280-8053,0
1778,10/30/2008,urlrTwy83PmILD7d2AolKw,"After braving the Chicago River Architecture cruise in 40 degree weather (and brief flurries) tea at the Drake Hotel was a welcome (warm) activity for my mom and me.  We were seated right away with no reservation and slowly thawed out while taking in the ornate room and lovely, live, harp music.  Warming up with a wide assortment of tea, amazing snacks and beautiful surroundings- I could not ask for anything more!   For about $30 each you get your own pot of tea (no need to decide on one to share, everyone gets their number 1 choice!).  4 types of finger sandwiches (one of each type per person), a piece of sweet bread (like banana) a (warm) scone and all the lemon curd, strawberry jam and Devonshire cream you can imagine (I used all of my willpower to not eat the lemon curd by the spoon full). The meal is completed with beautiful offerings from the pastry chef.  You can also get champagne to compliment your meal and complete your outing. I love how accommodating and consistent the service is. Our pots were toped off with hot water frequently, the snacks were brought out almost immediately and the server was always around to answer questions and grab us anything we needed (and to take a picture of the mother daughter outing).  I do want to mention that each time I am here I see men enjoying tea as well and I like that.  It is not just a mother's day activity- it's for anyone who wants to indulge in a delectable nibbles, tasty beverages and beautiful atmosphere in the middle of the afternoon!",5,10,7,4,N,Ot_xYgxr9w5YTBDZahQdcA,Sarah B.,"Washington, DC",November 2008,0,33,0,30,7,2,1,0,0,0.023076923076923078,9ismhhkIPREHOo8tJi0ETA,Ruth's Chris Steak House,"Ruth's Chris Steak House - Middleton, WI",28,3.5,"Restaurants, Steakhouses, METADATA","2137 Deming Way Middleton, WI 53562",Yes,$$$$,No,http://www.ruthschris.com,(608) 828-7884,0
1779,11/29/2009,F5lshVGcdxUPANTTA1vPLQ,"As a fan of anything with historic significance- my recent stay at the Drake made me imagine I was back in the 1920's living the life of the upper class who have stayed there over the years. Now granted- as with any historic building- your room is kind of the ""luck of the draw"". Over the years rooms have been combined, cut in half, etc to maximize the space but that is just one of the quirks of old hotels. The Drake has recently also undergone a remodel so all the spaces are new, clean and up to date. My room, on this stay, was fabulous. It was huge- easily accommodating a king sized bed, desk chair and ottoman, dresser, bar and overlooked Lake Michigan. The marbled bath was also huge- in fact- you could have put additional furniture into it. The ceilings were at least 15 feet tall and bordered in crown molding. The hallway was wide and regal. But I also know from previous stays, that some rooms are smaller, have no view, and some have 2 bathrooms and a small bedroom- and some are suites. If when you push open your door and are dissatisfied- you owe it to yourself to call the desk to see if there is anything else available. Hilton Hotels now owns the Drake so all the expected amenities are there- the comfy soft beds and linens, the Crabtree and Evelyn bath products, the well stocked mini bar and good service (although I am a frequent traveler at Hilton hotels so that may have helped out in the service area) My room rate was only $139 per night (plus an additional $49 per night for valet parking- next time I'm leaving the car at home!) One of my favorite parts of the stay was a book that was in the room chronicling the history of the Drake hotel through letters and pictures of all the famous people who had gone through it's doors. And oh if those doors could speak. Queens, Kings, celebrities have all stayed at the Drake. Also interesting were the pictures of the old ads that billed the Drake as the place to get ""Lake Michigan air"" for only $5 per night (1920) I may not be a Queen, a King or any kind of a celebrity. But for the weekend I spent at the Drake, I certainly felt like one.",5,10,7,3,N,nGeB8-kdjEAmchyUZ6b3Og,Stephanie O.,"Coppell, TX",January 2011,5,2,0,0,0,0,0,0,0,0.003129890453834116,oSrTdvRGrJ24ofcquIFoPA,Takumi Japanese Restaurant,"Takumi Japanese Restaurant - Madison, WI",44,4.5,"Restaurants, Japanese, Sushi Bars, METADATA","4222 E Towne Blvd Madison, WI 53704",Yes,$$,Free,http://takumirestaurant.net,(608) 663-3899,0
