reviewerID;name;location;yelpJoinDate;friendCount;reviewCount;firstCount;usefulCount;coolCount;funnyCount;complimentCount;tipCount;fanCount
HlWnjPtn7mE4ApKdXGh8zQ;Sonia D.;San Francisco, CA;June 2009;4;5;1;8;0;0;0;0;0
LGVxU2m0jebINWInGfwGDg;Kelly T.;New York, NY;December 2009;8;49;3;53;7;6;2;0;2
is-OqExMZoHdD1h3KYxoqQ;Lauren G.;Chicago, IL;August 2007;0;6;1;10;1;0;0;0;0
jUXogAZjiXC-r1gm3ZZg4Q;Cel celisshy J.;Buena Park, CA;February 2011;102;354;10;351;244;175;89;166;4
Hie3_7_Nan3R3HaygoCFvA;Leigh N.;Norcross, GA;June 2008;16;117;2;145;55;45;26;0;6
Hi2H4aKjVg6_5K5ApAAedQ;Aurea Rich J's sidekick in eating :0) R.;Yonkers, NY;April 2009;12;17;3;2;0;1;5;20;0
L9bXOZ8FLZL8N4DG6hM0XQ;Jerry J.;Minneapolis, MN;January 2012;0;4;1;1;0;0;0;0;1
I1JlIpD0xBfsUlYv-jJ86w;Jennifer nice glasses P.;Chicago, IL;June 2011;0;71;1;27;11;4;2;0;0
i9GVJQpsbnfBw0POHR688g;Thomas D.;The Loop, Chicago, IL;December 2011;0;1;0;0;0;0;0;0;0
KAZjJuty7-0YPApYK4ORAw;Wendy Moonltnite F.;Woodridge, IL;November 2008;0;38;3;28;8;3;3;0;1
h2sMOB7o-qtUwGY825tSfg;Jeremy B.;Chicago, IL;September 2009;2;54;3;27;5;10;1;0;1
l-gcBeTCccWDcxyz2UJ08g;Anne C.;Warren, MI;May 2012;0;3;1;1;0;1;0;0;0
L8UvESNuRmsfVbPHnZPtvQ;Eric S.;Irvine, CA;February 2012;0;5;2;5;1;0;0;0;0
mzXDuhZBPdHfMIk1YXP0mQ;Kendrah kendrah R.;Philadelphia, PA;April 2008;11;167;10;318;84;87;15;0;3
mwePJAcoU5APTyGmJHS1IA;Alicia P.;Denver, CO;January 2010;28;38;3;29;15;4;6;123;3
ImQ6ynwGtgN78PdYtU98Sg;Jason GorillaSushi P.;Aurora, IL;March 2010;8;9;1;18;4;2;1;3;1
Jf5ouJvMAL2Hnw7btE7tlQ;Jonathan E.;West Chester, OH;April 2009;30;141;11;89;33;22;36;5;7
J2OtbbY1pEXJrCLa1fQNHQ;Stephanie P.;Houston, TX;June 2009;2;138;5;97;34;33;10;0;0
IRDcFm3yima9phCOUfCU0A;hannah h.;Chicago, IL;January 2011;0;6;0;5;2;2;0;0;0
JTfPn3YkhKuMoBDPpwwbJA;Becky G.;Chicago, IL;August 2007;5;6;1;1;0;1;0;0;0
k0m5nvgAIIA24t_iPZOAsw;Reed Honey Bee N.;Kansas City, MO;October 2008;79;745;93;1053;460;364;419;15;12
jwtTBTYuL8249q26lmJH6A;Jessica S.;Cumberland, RI;May 2010;53;619;35;145;50;47;31;0;4
htFxSB0rspHXSW9ymTLMkg;Frank RAWRRR! W.;Austin, TX;July 2007;6;8;0;12;5;4;1;2;0
Hpn23vXZq7HmzaOwAy2_-A;Lisa S.;Seattle, WA;January 2010;1;2;0;0;0;0;0;1;0
JW9J3rM2kuSGwBFDFE9Umg;Joni J.;Beecher, IL;May 2011;8;34;12;33;6;4;3;1;0
MU-dtpRgsAOu8-PpfH4aHQ;Rochelle Ro P.;Oakland, CA;May 2010;48;119;0;64;29;15;28;88;7
Ly8wyHx4IMZZOTyyeLsOng;John A.;La Jolla, CA;December 2007;0;19;3;9;1;0;0;0;0
IRsI8mkBLpJTMuYL2uz6vw;Rachel F.;Walnut Creek, CA;November 2009;13;116;3;116;34;33;11;0;0
ickZU5NF-0UvYsj4Mi6wgw;Robin OSS 117 M.;Chicago, IL;July 2008;11;69;0;124;56;87;19;1;2
jWbS5rrHoq69vKzKE837aw;Matt R.;Chicago, IL;February 2010;110;67;10;50;15;30;26;79;2
mZujTrZN57WyW9oEmqI1TA;Sarah H.;Urbana, IL;January 2009;17;72;4;95;26;19;6;0;3
jwbcs_eQ2QznrOyMuqz1LQ;Rachel R Felly F.;Milwaukee, WI;November 2010;1434;528;49;2374;1891;1898;2712;651;153
JPH-WOKa6EBMlpBGLIPuiw;Glenn Truthinesss C.;Fair Lawn, NJ;March 2010;21;260;10;116;35;45;11;0;5
MS5HlyLidPRziEGG75QKpg;Moni Miss what can I do for you K.;Chicago, IL;September 2008;98;263;15;448;224;225;132;0;13
KJ_0tYPk3VeoNun0s4RkBA;Laura Duggie D.;San Francisco, CA;May 2008;95;259;4;276;190;140;114;0;4
hHDltEEGlvuhRjDvfbYpqg;Nadine F.;Washington, DC;May 2007;211;571;50;1581;996;589;324;0;20
KvLwllMNt7dvXqBaxnJ_PA;Tania I'm so behind! N.;San Diego, CA;November 2007;45;203;14;167;111;40;39;0;4
La6Bxn5f8jpmj_KVmjyCZg;Andrea Sick agenda J.;Seattle, WA;August 2007;122;186;8;681;427;484;247;16;36
Li1HVGOQVAre8YgiTLra6w;A shman S.;London;April 2009;12;215;31;105;33;39;39;18;2
KwIU9DBHSPeqW5MnMAwHxQ;Misi The Jet Setter P.;Chicago, IL;February 2006;82;456;173;481;246;273;118;1;18
Hv0D0BDrsarzvJSQXVschA;Lindsey S.;New York, NY;October 2006;152;320;14;509;349;472;191;0;42
igaoaFNkX7ieMuyUBg0u5w;Leang Equal Opportunity Eater E.;Chicago, IL;June 2006;230;1265;142;1509;757;418;352;0;31
mLaXMWYitlNf4bXH_UjFOw;Jason K.;Chicago, IL;February 2006;8;56;2;39;13;5;7;0;0
II0AaBmdlsqEkiAGIf0LTQ;Bonnie Dogs rule! L.;Chicago, IL;January 2008;52;118;16;194;125;64;170;0;4
LevTtsYGi8poIazhi07Jqw;Karthik N.;Chicago, IL;February 2010;0;3;0;1;1;1;0;0;0
Hj_GF8MnikDy4BQzf0B8Dg;Meredith C.;San Francisco, CA;March 2006;87;398;6;225;108;81;50;0;7
k_-ho-Ggzml51hXmA_DZrQ;Bobby Mr. Zashion Fashion G.;Chicago, IL;January 2011;2;4;0;3;0;3;0;0;0
MdPrbf7Kd0lP9WnykqCS7Q;Sarah S.;Riverside, CA;May 2012;18;53;2;26;5;6;2;0;0
i9iQc8jIE7j0QuzTGXKISg;Lisa B.;Chicago, IL;May 2012;12;25;0;20;2;1;1;8;0
JFFNZ4il8ZTK87VWMMcn5Q;Danica R.;Ridgefield, CT;October 2011;18;32;0;16;2;1;0;56;0
ioK85ZRTgK7e-GI2dMGZEw;Cathy ShoreThing H.;Long Beach, CA;May 2009;27;9;0;10;4;1;1;57;0
mlELx_4TXz73UiNOuz6ATw;Missty W.;Claremont, CA;April 2010;7;36;3;15;4;1;6;0;0
hHCPZz3qXDTo1rX_ZC9ZKA;Liiisa G.;New York, NY;December 2006;4982;173;92;2542;2072;1744;2666;0;85
hCIAOge9ebt0f8UL1sXCQQ;Stacey H.;Sacramento, CA;January 2009;492;145;20;757;556;312;708;0;30
Jl0VYhwpGb1lwWGIRrPmMg;Colleen M.;Dayton, OH;February 2011;2;34;8;16;4;6;9;0;2
kb1ihSVIr5R4os62tF1Bug;Sean Showney P.;Wentzville, MO;May 2012;15;10;4;2;0;1;2;1;0
J4CpsSKFLb5oeAeFKyI8GQ;Bridget Dizzy Miss Lizzie G.;Chicago, IL;April 2009;46;80;7;202;118;270;75;0;7
I7YQFiIsO82eliq8nqsLfA;Michelle Large and In Charge A.;Henrico, VA;April 2010;60;523;192;816;444;102;152;0;13
iopodGvH8SPjjJWIe447sg;Lucien Desar D.;New York, NY;July 2009;2;140;1;100;22;22;13;0;3
j6MzgQQ0OCob1iXwe_3xZQ;Kate B.;San Ramon, CA;November 2006;2;18;3;15;6;6;3;0;0
-klMZoWyIko7M-BNRi_2oA;Vanessa Sassy Suburbanite S.;North Aurora, IL;February 2009;43;104;21;177;60;70;43;0;12
Jy2idhORehTD1cSW0i5LGQ;Thugnificent M.;Washington, DC;February 2006;38;221;24;355;179;554;49;0;21
MFeGbuGPleVSBMIGZaSIwQ;Scott C.;Alto, MI;January 2011;2;10;0;1;3;2;0;0;0
jc7Lq9on-YXGKMYNDxNNJw;Qbz Q.;Alexandria, VA;March 2008;0;41;10;33;15;8;4;0;1
m3CjczHVAv79Y_0NPjT-Rw;Michael D.;Battle Creek, MI;May 2010;15;122;56;110;21;9;2;0;1
hP0nX9fkBZELMIPhTjv8bA;Barry H.;Morgantown, IN;October 2011;0;1;0;0;0;0;1;0;0
MjWn7lRCcqFwsQdN3y2k4A;Dia R.;Sausalito, CA;December 2010;9;5;0;3;1;0;0;0;0
KFK1-ZXgayDMGRk1bP3bqA;Mark Outdoors M.;Corvallis, MT;September 2010;7;31;9;29;11;13;14;4;0
kvFWIY7f_0J43_nxhUb5jA;Amanda E.;Royal Oak, MI;February 2011;9;38;2;37;12;14;5;3;1
m8ie5HQWIgQA1yD7FbiWAw;Chris I smell ice cream! C.;San Diego, CA;August 2009;256;443;10;305;121;60;67;2;13
iaadcn2lPkv-NDVacmVaFw;Larry GameChanger P.;Alameda, CA;August 2010;18;138;4;44;12;5;3;26;1
hqp-UAn5cyLAShRacUJ68g;David B.;Peoria, IL;June 2011;1;83;6;44;12;15;3;1;3
iw7lUI09NnX3HcIw1nU4-Q;Lili B.;Chicago, IL;March 2012;7;1;0;0;0;0;5;0;1
J2smHSmeuez6pguWowoCmw;Kerry S.;Alexandria, VA;May 2011;10;16;0;10;7;7;4;62;0
HwMZ0ld2P4V4-kSw-YxjGA;Jackie P.;Chicago, IL;September 2007;242;379;24;1019;804;763;869;48;14
H14l4pgshHB2-U0EvGxCaA;Aaron K.;Chicago, IL;June 2007;44;194;15;205;105;59;45;1;6
ItvyYPGXWNhhbYJqyADp7A;Danielle miss dani B.;St Louis, MO;May 2008;117;275;48;486;287;216;570;47;8
JE4TEZ3_b5lqGszJsPMqqw;Javier B.;Corona, CA;November 2010;0;7;0;21;6;3;0;0;1
JcTKCoGbVHzFVyyDXpKa_Q;May C.;San Jose, CA;November 2007;67;182;8;274;204;257;157;0;33
lpnPcoRGXy5N4mbkqMAjvA;Ernie the true New Yorker K.;Singapore;July 2008;183;374;26;318;154;162;132;1;7
IGhepIyCDPaZkNonWvceLA;Bill G.;Sunnyvale, CA;December 2009;19;322;24;194;45;77;8;0;0
jgHj56qQ-S62aYtzMj3a8g;Laure Sweetie N.;Chicago, IL;April 2009;7;32;0;13;6;9;1;0;1
lxBaYgsXzSgweuM9cgJCbw;Ali I.;San Diego, CA;January 2008;2;27;0;16;1;3;1;0;0
Ko4zG4o--DSxDRkmG51NtQ;Brooke Paramour W.;Marietta, GA;November 2008;1;5;0;1;2;0;0;0;0
jq11kbdMyZoUFWOXVuS2Dg;Megan B.;Chicago, IL;April 2006;5;86;13;104;18;15;11;0;2
hGFlCrUXGU_JVUYG37dXZg;Bren L.;Oakland, CA;November 2006;27;212;10;80;49;26;29;103;1
HqreDYtDsgN5HSZz8KH9_A;Bella C.;Long Beach, CA;July 2010;18;138;2;143;38;38;25;0;1
mrLMdAHA0uDLJdFnJBFnpA;Juanita Z.;Addison, IL;May 2011;1;15;2;5;4;1;4;0;0
InWfchzutCtJRbUBpYKtSQ;Michelle W.;Las Vegas, NV;July 2005;28;577;267;257;101;81;22;0;6
lQb1ix5CJHOGhcDdQfQQ8w;Bethany K.;Pittsburgh, PA;August 2005;8;64;16;35;9;4;7;0;2
Ke2bI_8U-s9KEhbRWuTcoQ;L.N. M.;San Bruno, CA;April 2007;2;30;1;19;11;5;1;0;0
m9m06NCYDlSpes08U0r3Xg;nathan silent k r.;Seattle, WA;March 2007;55;257;23;400;263;293;52;0;6
I30Q5xP79wRuEWJyfiiarw;Kristine back to elite status d.;Philadelphia, PA;February 2010;67;183;19;404;150;126;94;31;5
k5dIdRFpwPqeC5SDNtKaOQ;Anthro food So much to eat, so little time e.;New York, NY;December 2005;43;406;94;291;146;121;63;0;11
izgLDcpmwADpOCLLmFFQjQ;Mike F.;Lake Zurich, IL;July 2010;1;10;1;5;3;3;1;0;1
jAYP7ALlgpYfJCjGqvMPMQ;Christina Miss Nina M.;Chicago, IL;November 2005;230;331;13;412;195;235;118;804;14
lRHUkES8HnFAqdoi4hwNkg;Paul The Saint S.;Hanover Park, IL;April 2010;113;503;92;447;152;172;114;159;13
I-MPn5jRfB8-Zl__twxWdQ;Sabrina M.;IL;February 2007;174;284;14;1007;569;669;371;59;22
KD40tv9gfvXd7cimY8JnZw;Robin Where coasters should have been W.;Chicago, IL;May 2006;67;203;8;396;254;241;77;0;11
hIJYkr014SZsXYg7k5ECPw;Marcos R.;Chicago, IL;September 2007;2;6;0;6;5;10;1;0;0
MNjbxnhlnfbbxJ_cf3GX1w;Stacy C.;London;September 2007;31;64;4;95;50;94;36;2;9
HYxG8hz1Gc9CSrrsDRn7ew;Kamilah C.;Chicago, IL;April 2011;0;5;0;0;0;0;0;0;0
lO4SFYJ88D8T6_kZ0IjMxA;Jeremy J.;Chicago, IL;May 2011;0;7;0;4;1;0;0;0;0
McW4Az_hS3UmZNX-gWwB3A;George K.;Chicago, IL;February 2006;54;159;20;308;195;204;180;0;6
lXn75G7W2l32Seh603rQrg;Natalie Farm Geek B.;Jacksonville, FL;November 2006;100;447;104;596;269;105;143;0;12
IR9EF_mGgkG7kvqg1R6HRA;Tiff Maybe I need a new hobby B.;Chicago, IL;June 2007;30;304;7;467;298;78;44;0;4
n_s4FHGju_O1QJq8xbLu0g;Will Willis A.;Chicago, IL;August 2010;4;14;0;4;0;0;0;0;0
i_2UgpQU76WY4BlFyq7GgQ;rah rah The Goddess of War &amp; Wisdom C., Chicago, IL;October 2006;169;171;33;431;345;293;177;1;14
lJBGMWpogEJKnWyt9p5CoQ;nan g.;Chicago, IL;February 2010;0;23;3;5;1;3;0;0;0
IZpNMuBHUj--ymOho29maw;Carlo Créu X.;Los Angeles, CA;November 2009;12;175;29;141;35;67;31;3;1
lf1m4CbheuUR7fFZoLGRvA;Rick Do vegetarians eat animal crackers? F.;Chicago, IL;November 2007;1516;641;42;2822;2138;1457;659;207;57
kAeqEOGvQyI6quLXv8y1hQ;Karen L.;Los Angeles, CA;February 2008;111;164;1;150;60;29;74;6;18
hskKOYApSYXC8KfveD5QSQ;Kelli S.;Denver, CO;January 2012;4;14;2;0;0;0;0;1;0
Kk5tHjreM8mfY7NEBD2PpQ;Matt Matt M. M.;Chicago, IL;May 2011;14;64;0;48;80;311;11;0;8
kwLjniiYa1H57LwQX2TGIQ;Li J.;Los Angeles, CA;July 2009;244;367;12;1163;864;726;516;0;26
Jz49UrhbFAHSitupXeBTFg;Desmond W.;Chicago, IL;October 2008;3;10;2;10;4;5;0;0;0
jtMy0WC-3lnL4LLJC1Ebgg;Joanna Jbreezy P.;Champaign, IL;March 2010;8;15;1;13;4;3;1;0;0
lqXfcPDSwSY8WvjUVFtQTg;K to the J.;Dayton, OH;January 2007;15;48;3;58;48;28;10;0;2
LSXeAhq3r0XXA6CT4ysc5A;Mindy A.;Boston, MA;January 2009;17;117;4;76;28;19;12;0;0
Ic1OzOQGdvieR2d0sptxFw;Ralph veganlicious G.;San Francisco, CA;January 2008;33;53;3;138;77;75;51;2;8
i2a0cZStw3fLiEuvMo7peg;W b K.;Baton Rouge, LA;October 2010;0;7;1;4;3;0;1;1;0
joErQbh-kEgdD26HmVg8uA;Sarah F.;Cold Spring, KY;June 2007;31;275;36;263;81;40;75;33;7
Hb30o1X8nfJ7u3OTsC5TPA;Diana E.;Astoria, NY;October 2007;22;56;5;91;36;32;5;1;1
jF35pwU1BbkAlwGuUGf0Vw;Miss B.;Oakland, CA;July 2008;5;20;2;49;14;21;1;0;0
IQirwOzLEcFjWDXf9Jq6Bg;Y iynay M.;Los Angeles, CA;February 2007;25;11;0;2;0;2;2;0;1
Kz7TeNjjec826Un2HjZRaA;Nina R.;Chicago, IL;October 2006;4;16;8;14;4;6;0;0;0
M13W3naAvdQH_KWoSgwL_A;Dylan Trust Me G.;Omaha, NE;May 2009;3;24;0;66;37;63;3;5;0
jq3HPvAjXkk94Jeku9bfpA;Julianne I heart pork Y.;San Francisco, CA;November 2006;344;257;22;603;534;324;247;40;25
kluZwXHNf8QLeXfU9yVh_A;ali a.;Chicago, IL;January 2006;32;147;4;198;84;13;29;0;2
JtiUbgidz7yX05v0CkCuWw;Natalie B.;Wilmette, IL;July 2005;13;149;15;205;46;22;45;0;1
M3UCsvApZA0I1es36Y2bNw;Mary Pat mpb B.;Chicago, IL;September 2006;2;9;1;15;9;4;2;0;0
jwfij5Yd8Ww7oEo-xxWZzQ;Kori T.;Monterey, CA;January 2009;0;45;2;14;4;1;0;0;0
kCIeEgcZIOvsigLrHn7rcg;Marina E.;Bronx, NY;August 2008;23;398;89;440;190;269;82;0;3
MqCAvFMgeCn-gjsBisuFvg;c. c.;Chicago, IL;February 2010;1;15;2;19;5;0;0;0;0
kUZ128Ym3gDfLrONMPF0tg;Ken wagon wheel watusi B.;Kansas City, MO;May 2010;248;209;26;1434;941;769;553;0;17
mcyJyGJgDVR9TnjeMfqBdw;Manfred M.;San Diego, CA;June 2008;45;41;0;34;19;13;7;0;2
HOy4vtxyF-UD9bv9jmZGEw;Jaime B.;Philadelphia, PA;April 2009;21;50;2;43;7;2;4;0;1
hiVbcOQ5hGVB1VWHZbZJZA;Jennifer J -Rob R.;San Jose, CA;October 2006;16;69;2;43;17;13;6;0;1
MRQL87mqMrLgLBNYE97ahg;Brad The Appalachian Geek K.;Muncie, IN;June 2010;63;135;24;117;48;57;28;0;4
KMjWAm4_4qpz71BSq1myaQ;Jay A.;Traverse City, MI;December 2006;16;156;26;188;87;30;24;3;2
HFxf1QODantANYrn20T21w;Jessica R.;Hobart, IN;November 2011;0;2;0;1;0;0;0;0;0
i8UbjAA5Njga5VIaLMSIKA;Jenny R.;Lafayette, CA;May 2011;0;27;0;8;2;28;0;0;0
MT4tKmlzypTYkZHOcXyL2w;Chris Scout B.;Cincinnati, OH;May 2009;3;37;5;13;7;4;9;0;0
HsF3pTja2DGbaC7KE-_KQA;kel r.;St Charles, IL;January 2009;6;9;2;4;3;1;1;0;0
jhbEknRi1sOe8lIJCNwpTA;Kristin J.;Aurora, IL;April 2011;8;46;6;24;2;2;3;16;0
Myy-tV1aKksxkQ2R7QUkAQ;Kwoky Cast Iron L.;Vancouver, BC;July 2007;125;519;57;643;354;182;161;39;12
J-ZoRDTUUAPAG_VGH7kOlg;Phred W.;Marine on St Croix, MN;May 2011;0;1;0;0;0;0;0;3;0
jU6TnW0hFxwizhuEX4KI3g;Cori S.;Chicago, IL;July 2011;9;56;3;28;6;3;1;3;1
kzDkNjG4MSMbyqVN0b-fNA;Georgia KirklandPeach S.;Kirkland, WA;May 2010;176;188;12;303;187;119;107;46;18
IdJLaiacmF7UI9dHGltXsA;Matt S.;La Jolla, CA;October 2009;0;1;0;0;0;0;0;0;0
jHX2qMpRIg-W32vJgi50lw;Jessica in the building and I'm feeling myself B.;Cleveland, OH;February 2008;56;171;11;205;96;93;42;49;1
H5KPFwexXpYZ2DmrO5eejQ;robert Bob s.;Seattle, WA;June 2006;24;65;7;90;17;34;11;25;0
jmFA9cOEjURO3rnseA7W9Q;Dana been there, done that F.;Chicago, IL;April 2009;620;827;171;2996;2488;2215;5281;34;111
iRzvQXWTsGPLHI-vZFUn9A;Eleanor E.;San Francisco, CA;March 2007;2;41;1;34;22;11;8;0;1
jGhkGlq0GLIMgVDo8EDq5w;Greg G.;New York, NY;March 2006;67;66;27;96;49;76;23;1;2
hezWN2RmXC8M6sCQZi89Xg;Greg GD L.;Tinley Park, IL;February 2008;28;153;48;293;124;132;32;0;7
jFYdxLQZIRbHBoQMVEL1SQ;Sara O.;Oak Park, IL;December 2008;24;96;0;146;92;60;51;0;1
iZ7efgZ4wyyzUJguDY9FWQ;Laura Great Shoes R.;Milwaukee, WI;December 2008;18;67;16;98;43;20;18;71;0
l173RdAyBXtpS_Mo08yo1w;Colin B.;Arlington, TX;January 2009;154;440;82;971;556;471;210;94;23
H0pqZ2WArOE7VlcS8vyvXw;Dee The Office Troll Y.;Long Beach, CA;March 2008;52;365;11;310;202;97;118;0;10
M2wGjmYEJdH6NxDGHJyIWg;V  I P.;Monterey, CA;May 2006;6;90;11;50;5;10;8;0;1
mIBlAd1XJqR1Z_uPMk_h1A;Jason C.;Lutherville-Timonium, MD;August 2008;12;34;1;18;3;0;2;6;3
mJR4vuI8dSe-LqKBacZD4w;Adam Dante K.;Dublin, OH;April 2011;25;95;4;36;17;5;3;5;0
IGmZAHsZ-NH4VaZh3XYvAQ;ARMANDO CLUB N LAS VEGAS F.;Las Vegas, NV;November 2009;9;13;0;4;3;1;4;1;0
HzLxlk1VX4aTFURcI8rOZg;Erin H.;San Francisco, CA;January 2010;80;68;2;54;19;29;16;76;8
lxuzZBS56W9CuNLGjIldEw;chris Mant b.;Rochester, MN;September 2009;2;41;2;15;2;3;2;2;0
JSbptCz_mzQ0sQJN94wcwA;Elina That one S.;Buffalo Grove, IL;April 2009;21;177;1;104;39;20;10;6;3
I4Y8LZRCN9B0gCQFPYYdCQ;Jenny Mindy L.;New York, NY;September 2008;30;77;1;66;34;16;11;5;6
Lc-EEXlI4xZ00L2lI0wnMw;Samantha L.;Boulder, CO;November 2011;54;93;7;30;14;10;5;0;1
MrjWsyI5wLyhXsIUbmzt8w;KtMila F.;Scottsdale, AZ;April 2012;9;12;0;9;3;2;3;2;1
HQxWPs0oBHwGaKqsw_dxiw;Ian the midtown pub crawler S.;Sacramento, CA;March 2008;127;104;10;193;143;172;21;230;7
HcmgKdTN0LHzhqLLMd6JOw;Misses F.;Moline, IL;July 2012;9;8;0;1;2;3;0;0;0
M0WXf1SvZWIDnyrwTkQixg;Christopher B.;Manhattan, NY;June 2012;0;4;0;2;0;0;0;0;0
lJzEc0oWQwc8w-tB3gg2Rg;Sara Queen of Quirky Facts L.;Chicago, IL;June 2010;110;94;3;130;89;80;69;6;4
iCos25g_O3Z5Am9K4383WA;Anna R.;San Francisco, CA;February 2007;245;383;10;336;177;107;102;846;15
HXTvveBusdhaaPbWZWA7nA;Emma doglover H.;Pacific Palisades, CA;October 2010;14;24;1;3;1;2;1;1;0
j8EHmuebLe8avjeFqrL0eg;Jessica W.;Phoenix, AZ;February 2010;56;138;10;314;152;157;46;17;4
H1lfbihXaBWwTMsiNv_gpg;Jessica S.;Chicago, IL;March 2008;16;15;1;24;20;11;10;0;0
kW2dk1CWihmh3g7k9N2G8A;Shradha Vegetarianista A.;Chicago, IL;July 2007;334;1210;61;1651;680;417;284;22;70
jCGuGQuSsVUrt4vbQpfi7g;Lois A.;Chicago, IL;September 2008;28;538;9;365;171;194;35;0;5
jEyb7v42sgIZZhwxnynFfg;Chuck Fu F.;Reno, NV;June 2009;6;124;20;146;57;154;13;0;2
hJcFdwBvOgOQrl1hct2iew;Mark V.;Los Angeles, CA;May 2011;17;7;0;6;2;3;1;0;0
Ljmc6NKau1e51c3kUwI4Lw;Katrina Kat S.;Chicago, IL;December 2009;37;70;0;58;32;31;14;0;2
lvmBFXFz4Tl89kIoMLkPIA;Mrk P.;San Diego, CA;January 2010;5;168;14;66;26;6;9;23;0
J89TEze0m_llF4LkaEQtZg;Eileen C.;Irvine, CA;June 2007;7;52;5;53;26;24;14;0;1
iCDk_fAzeJqKky60oaVmhA;Kelsey A.;Sycamore, IL;May 2011;0;3;1;5;0;1;0;0;0
KWG55vzlwklmzTnQKSBEYA;Liz K.;Lincolnwood, IL;February 2007;3;6;0;7;4;0;2;0;1
kDhHvM9WMIDxte6x3rRZ9Q;Bettina T.;Los Angeles, CA;May 2012;0;2;0;0;0;0;0;0;0
iZ3QbF0AyeUY8T9BGg1u7w;Jeffrey 18% of the time, it works every time K.;Newton, MA;April 2008;22;68;7;58;42;44;12;0;2
klwyKKu1-eUAmc-OeYXpRg;Tony M.;Houston, TX;December 2010;7;7;3;7;0;1;0;0;0
-l-7EBsYGbyuZKGzNRY5Qg;Alexandria the gym nazi G.;Chicago, IL;February 2007;3;15;3;13;6;8;4;0;0
Hh4SPX81FEaJpewOea2hig;Jennifer C.;Clemmons, NC;February 2011;0;44;1;16;2;0;0;0;0
iEpTZ9w1UfH9iXlMJs7aGA;krystal k.;Aurora, IL;August 2007;0;8;1;15;4;2;2;0;1
mT7V2df0Tlq_MD_ajuWg-Q;Kevin L.;San Francisco, CA;September 2007;1;21;2;23;7;4;9;0;1
lrZ9OdTMguSardX1mH9QbA;B wannabe foodie S.;Los Angeles, CA;September 2010;1;59;0;30;1;8;2;8;0
I11zT6U1lAI2qd8b5O2pvw;Mike H.;Los Angeles, CA;August 2005;29;237;31;227;109;447;40;0;10
J-mwdpNKHK3w9GDeG6IXFQ;Debbie M.;Chicago, IL;April 2007;70;50;1;137;106;65;43;0;8
k7oCOPrtQ-2UcU2JP-cR-Q;Jeni of course i deserve the best Y.;San Francisco, CA;February 2006;78;235;23;408;274;126;104;2;10
lrpvC5dDdmpf2lRI9gC9xg;Julie G.;Chicago, IL;April 2006;4;47;1;24;6;0;6;0;1
Ltg1Uh_E-JVXgOdKGuWS_g;Rachel Rachel Alday A.;Park City, UT;April 2006;14;39;15;28;6;7;11;0;1
MkgO7tEWg606h5XRQwS40Q;Julie J.;Chicago, IL;August 2010;19;14;0;15;5;7;1;0;0
Ixvm0yFpd0x5f7tOhXtRsA;A B.;Northbrook, IL;November 2009;0;1;0;0;0;0;0;0;0
mcaJ_KyCXubJEM-jdSUMhg;Tracy Bacon R.;Jamaica, NY;January 2008;22;68;2;53;27;22;12;7;2
lQgBcKoDJot2nexLX9mZ-A;Jonathan Jon A.;Hoboken, NJ;April 2012;17;113;0;42;20;20;13;1;3
HXse57bl1RgnMAURRsjXxA;Wayne A.;Reno, NV;June 2010;27;139;9;87;28;42;10;37;2
kMUgzZlLau8yOwEQ5VQQ9A;Janelle B.;Chicago, IL;February 2008;0;2;0;1;0;0;0;0;0
i-YB-43WqLoHxsfewjPojg;Josh Bulletproof G.;Chicago, IL;March 2008;95;214;7;498;406;392;238;2;10
H8a5fSy930B6zx66fR0ViA;Yanni N.;Chicago, IL;October 2008;26;30;3;25;4;7;22;0;0
M1YMMS7FcggrMog8fL9h7Q;Super Finally has 100 reviews M.;Seattle, WA;March 2007;17;115;21;99;57;62;13;0;2
jAyHR7QWBoFSfmmk6llE_Q;Kira T.;San Antonio, TX;August 2009;107;114;28;372;195;191;192;46;10
iK4QagEgn0q30ys4bhBb1A;doreen Beergirl d.;San Francisco, CA;November 2007;30;217;1;86;38;29;40;0;3
jp4X9H56zjjLacnpHz02Iw;Julia W.;Seattle, WA;September 2010;26;519;68;291;78;62;26;310;4
htWfqjFTrCCddpJ_QGQtQQ;Deven C.;Fort Lauderdale, FL;April 2008;159;171;25;608;457;428;164;0;14
mjydAfCoqZ5q9A91wgzdFA;S. M.;San Diego, CA;August 2007;2;134;6;126;35;17;10;0;2
hYvZXUaDUPudb21C4BPgXw;Jason A.;San Francisco, CA;December 2007;23;38;2;22;10;12;3;1;2
jK9QOdrpDw_pqKThld__Dg;Matthew Foodie D.;Los Angeles, CA;January 2009;5;56;2;59;11;31;2;0;1
Kg0k1kcdjyIpuCPvwf8Qhw;Michael C.;Chicago, IL;March 2012;0;3;1;0;0;0;0;0;0
ILz8ApVEgTqbv5LnC6PyuA;Nicolas H.;Chicago, IL;December 2005;102;1112;46;856;600;253;134;1;12
JsVVgOw2vl0GWcwhy8AytA;GossipGirl l.;Chicago, IL;September 2008;39;134;31;257;203;168;46;0;9
KSXh2K1KKF7Xrxs5gExWcg;Erin L.;Chicago, IL;April 2010;4;6;0;13;4;2;6;0;2
LHePJQJds7VfrH5duBH-Hw;Carrie Z.;Detroit, MI;April 2011;2;6;0;1;1;1;0;2;0
